doc_id,sentence_id,mention_text,canonical_name,label,context,source,evidence,confidence
wiki_church–turing_thesis_005,2,Turing machine,Turing machine,Theory,"Given a suitable encoding of the natural numbers as sequences of symbols, a function on the natural numbers is called Turing computable if some Turing machine computes the corresponding function on encoded natural numbers.",wikipedia,"Given a suitable encoding of the natural numbers as sequences of symbols, a function on the natural numbers is called Turing computable if some Turing machine computes the corresponding function on encoded natural numbers.",medium
wiki_church–turing_thesis_008,1,Church-Turing thesis,Church-Turing thesis,Theory,"Since its inception, variations on the original thesis have arisen, including statements about what can physically be realized by a computer in our universe (physical Church-Turing thesis) and what can be efficiently computed (Church–Turing thesis (complexity theory)).",wikipedia,"Since its inception, variations on the original thesis have arisen, including statements about what can physically be realized by a computer in our universe (physical Church-Turing thesis) and what can be efficiently computed (Church–Turing thesis (complexity theory)).",high
wiki_church–turing_thesis_012,2,Turing Machine,Turing Machine,Theory,"Church also stated that ""No computational procedure will be considered as an algorithm unless it can be represented as a Turing Machine"".",wikipedia,"Church also stated that ""No computational procedure will be considered as an algorithm unless it can be represented as a Turing Machine"".",high
wiki_church–turing_thesis_019,3,Turing machine,Turing machine,Theory,"By 1963–1964 Gödel would disavow Herbrand–Gödel recursion and the λ-calculus in favor of the Turing machine as the definition of ""algorithm"" or ""mechanical procedure"" or ""formal system"".",wikipedia,"By 1963–1964 Gödel would disavow Herbrand–Gödel recursion and the λ-calculus in favor of the Turing machine as the definition of ""algorithm"" or ""mechanical procedure"" or ""formal system"".",medium
wiki_church–turing_thesis_024,1,On Computable Numbers,On Computable Numbers,Work,"Turing adds another definition, Rosser equates all three: Within just a short time, Turing's 1936–1937 paper ""On Computable Numbers, with an Application to the Entscheidungsproblem"" appeared.",wikipedia,"Turing adds another definition, Rosser equates all three: Within just a short time, Turing's 1936–1937 paper ""On Computable Numbers, with an Application to the Entscheidungsproblem"" appeared.",high
wiki_church–turing_thesis_024,2,Turing machine,Turing machine,Theory,"In it he stated another notion of ""effective computability"" with the introduction of his a-machines (now known as the Turing machine abstract computational model).",wikipedia,"In it he stated another notion of ""effective computability"" with the introduction of his a-machines (now known as the Turing machine abstract computational model).",medium
wiki_church–turing_thesis_031,6,Turing machine,Turing machine,Theory,"Next, Kleene proceeds to present ""Turing's thesis"", where results are shown to be uncomputable, using his simplified derivation of a Turing machine based on the work of Emil Post.",wikipedia,"Next, Kleene proceeds to present ""Turing's thesis"", where results are shown to be uncomputable, using his simplified derivation of a Turing machine based on the work of Emil Post.",medium
wiki_church–turing_thesis_035,1,Church-Turing thesis,Church-Turing thesis,Theory,"Kleene, finally, uses for the first time the term the ""Church-Turing thesis"" in a section in which he helps to give clarifications to concepts in Alan Turing's paper ""The Word Problem in Semi-Groups with Cancellation"", as demanded in a critique from William Boone.",wikipedia,"Kleene, finally, uses for the first time the term the ""Church-Turing thesis"" in a section in which he helps to give clarifications to concepts in Alan Turing's paper ""The Word Problem in Semi-Groups with Cancellation"", as demanded in a critique from William Boone.",high
wiki_church–turing_thesis_036,1,Turing machine,Turing machine,Theory,"An attempt to better understand the notion of ""effective computability"" led Robin Gandy (Turing's student and friend) in 1980 to analyze machine computation (as opposed to human-computation acted out by a Turing machine).",wikipedia,"An attempt to better understand the notion of ""effective computability"" led Robin Gandy (Turing's student and friend) in 1980 to analyze machine computation (as opposed to human-computation acted out by a Turing machine).",medium
wiki_church–turing_thesis_044,1,Turing machine,Turing machine,Theory,"Other formalisms (besides recursion, the λ-calculus, and the Turing machine) have been proposed for describing effective calculability/computability.",wikipedia,"Other formalisms (besides recursion, the λ-calculus, and the Turing machine) have been proposed for describing effective calculability/computability.",medium
wiki_church–turing_thesis_044,3,Turing machine,Turing machine,Theory,In the 1950s Hao Wang and Martin Davis greatly simplified the one-tape Turing-machine model (see Post–Turing machine).,wikipedia,In the 1950s Hao Wang and Martin Davis greatly simplified the one-tape Turing-machine model (see Post–Turing machine).,medium
wiki_church–turing_thesis_045,1,Turing machine,Turing machine,Theory,All these contributions involve proofs that the models are computationally equivalent to the Turing machine; such models are said to be Turing complete.,wikipedia,All these contributions involve proofs that the models are computationally equivalent to the Turing machine; such models are said to be Turing complete.,medium
wiki_church–turing_thesis_047,2,Turing machine,Turing machine,Theory,"To establish that a function is computable by Turing machine, it is usually considered sufficient to give an informal English description of how the function can be effectively computed, and then conclude ""by the Church–Turing thesis"" that the function is Turing computable (equivalently, partial recursive).",wikipedia,"To establish that a function is computable by Turing machine, it is usually considered sufficient to give an informal English description of how the function can be effectively computed, and then conclude ""by the Church–Turing thesis"" that the function is Turing computable (equivalently, partial recursive).",medium
wiki_church–turing_thesis_053,1,Turing machine,Turing machine,Theory,"In order to make the above example completely rigorous, one would have to carefully construct a Turing machine, or λ-function, or carefully invoke recursion axioms, or at best, cleverly invoke various theorems of computability theory.",wikipedia,"In order to make the above example completely rigorous, one would have to carefully construct a Turing machine, or λ-function, or carefully invoke recursion axioms, or at best, cleverly invoke various theorems of computability theory.",medium
wiki_church–turing_thesis_055,2,Turing machine,Turing machine,Theory,It has been proved for instance that a (multi-tape) universal Turing machine only suffers a logarithmic slowdown factor in simulating any Turing machine.,wikipedia,It has been proved for instance that a (multi-tape) universal Turing machine only suffers a logarithmic slowdown factor in simulating any Turing machine.,medium
wiki_church–turing_thesis_056,3,Turing machine,Turing machine,Theory,"It states: ""A probabilistic Turing machine can efficiently simulate any realistic model of computation."" The word 'efficiently' here means up to polynomial-time reductions.",wikipedia,"It states: ""A probabilistic Turing machine can efficiently simulate any realistic model of computation."" The word 'efficiently' here means up to polynomial-time reductions.",medium
wiki_church–turing_thesis_056,9,Turing machine,Turing machine,Theory,"It states: ""'Reasonable' machines can simulate each other within a polynomially bounded overhead in time and a constant-factor overhead in space."" The thesis originally appeared in a paper at STOC'84, which was the first paper to show that polynomial-time overhead and constant-space overhead could be simultaneously achieved for a simulation of a Random Access Machine on a Turing machine.",wikipedia,"It states: ""'Reasonable' machines can simulate each other within a polynomially bounded overhead in time and a constant-factor overhead in space."" The thesis originally appeared in a paper at STOC'84, which was the first paper to show that polynomial-time overhead and constant-space overhead could be simultaneously achieved for a simulation of a Random Access Machine on a Turing machine.",medium
wiki_church–turing_thesis_057,3,Turing machine,Turing machine,Theory,"This would not however invalidate the original Church–Turing thesis, since a quantum computer can always be simulated by a Turing machine, but it would invalidate the classical complexity-theoretic Church–Turing thesis for efficiency reasons.",wikipedia,"This would not however invalidate the original Church–Turing thesis, since a quantum computer can always be simulated by a Turing machine, but it would invalidate the classical complexity-theoretic Church–Turing thesis for efficiency reasons.",medium
wiki_church–turing_thesis_057,4,Turing machine,Turing machine,Theory,"Consequently, the quantum complexity-theoretic Church–Turing thesis states: ""A quantum Turing machine can efficiently simulate any realistic model of computation.""",wikipedia,"Consequently, the quantum complexity-theoretic Church–Turing thesis states: ""A quantum Turing machine can efficiently simulate any realistic model of computation.""",medium
wiki_church–turing_thesis_059,3,Turing machine,Turing machine,Theory,"Jack Copeland states that it is an open empirical question whether there are actual deterministic physical processes that, in the long run, elude simulation by a Turing machine; furthermore, he states that it is an open empirical question whether any such processes are involved in the working of the human brain.",wikipedia,"Jack Copeland states that it is an open empirical question whether there are actual deterministic physical processes that, in the long run, elude simulation by a Turing machine; furthermore, he states that it is an open empirical question whether any such processes are involved in the working of the human brain.",medium
wiki_church–turing_thesis_060,1,Turing machine,Turing machine,Theory,"The universe is equivalent to a Turing machine; thus, computing non-recursive functions is physically impossible.",wikipedia,"The universe is equivalent to a Turing machine; thus, computing non-recursive functions is physically impossible.",medium
wiki_church–turing_thesis_061,1,Turing machine,Turing machine,Theory,"The universe is not equivalent to a Turing machine (i.e., the laws of physics are not Turing-computable), but incomputable physical events are not ""harnessable"" for the construction of a hypercomputer.",wikipedia,"The universe is not equivalent to a Turing machine (i.e., the laws of physics are not Turing-computable), but incomputable physical events are not ""harnessable"" for the construction of a hypercomputer.",medium
wiki_church–turing_thesis_065,3,Turing machine,Turing machine,Theory,"This function takes an input n and returns the largest number of symbols that a Turing machine with n states can print before halting, when run with no input.",wikipedia,"This function takes an input n and returns the largest number of symbols that a Turing machine with n states can print before halting, when run with no input.",medium
wiki_church–turing_thesis_071,2,Church-Turing thesis,Church-Turing thesis,Theory,"""Transcendental idealism and Post's variant of the Church-Turing thesis"".",wikipedia,"""Transcendental idealism and Post's variant of the Church-Turing thesis"".",high
wiki_bletchley_park_001,1,Bletchley Park,Bletchley Park,Organization,"Bletchley Park is an English country house and estate in Bletchley, Milton Keynes (Buckinghamshire), that became the principal centre of Allied code-breaking during the Second World War.",wikipedia,"Bletchley Park is an English country house and estate in Bletchley, Milton Keynes (Buckinghamshire), that became the principal centre of Allied code-breaking during the Second World War.",high
wiki_bletchley_park_001,2,World War II,World War II,Event,"During World War II, the estate housed the Government Code and Cypher School (GC&CS), which regularly penetrated the secret communications of the Axis powers –  most importantly the German Enigma and Lorenz ciphers.",wikipedia,"During World War II, the estate housed the Government Code and Cypher School (GC&CS), which regularly penetrated the secret communications of the Axis powers –  most importantly the German Enigma and Lorenz ciphers.",high
wiki_bletchley_park_001,3,Alan Turing,Alan Turing,Person,"The GC&CS team of codebreakers included John Tiltman, Dilwyn Knox, Alan Turing, Harry Golombek, Gordon Welchman, Hugh Alexander, Donald Michie, Bill Tutte and Stuart Milner-Barry.",wikipedia,"The GC&CS team of codebreakers included John Tiltman, Dilwyn Knox, Alan Turing, Harry Golombek, Gordon Welchman, Hugh Alexander, Donald Michie, Bill Tutte and Stuart Milner-Barry.",high
wiki_bletchley_park_002,1,Bletchley Park,Bletchley Park,Organization,"The team at Bletchley Park, 75% women, devised automatic machinery to help with decryption, culminating in the development of Colossus, the world's first programmable digital electronic computer.",wikipedia,"The team at Bletchley Park, 75% women, devised automatic machinery to help with decryption, culminating in the development of Colossus, the world's first programmable digital electronic computer.",high
wiki_bletchley_park_002,2,Bletchley Park,Bletchley Park,Organization,Codebreaking operations at Bletchley Park ended in 1946 and all information about the wartime operations was classified until the mid-1970s.,wikipedia,Codebreaking operations at Bletchley Park ended in 1946 and all information about the wartime operations was classified until the mid-1970s.,high
wiki_bletchley_park_002,3,Bletchley Park,Bletchley Park,Organization,After the war it had various uses and now houses the Bletchley Park museum.,wikipedia,After the war it had various uses and now houses the Bletchley Park museum.,high
wiki_bletchley_park_003,1,Bletchley Park,Bletchley Park,Organization,"It was first known as Bletchley Park after its purchase in 1877 by the architect Samuel Lipscomb Seckham, who built a house there.",wikipedia,"It was first known as Bletchley Park after its purchase in 1877 by the architect Samuel Lipscomb Seckham, who built a house there.",high
wiki_bletchley_park_009,1,Bletchley Park,Bletchley Park,Organization,The first personnel of the Government Code and Cypher School (GC&CS) moved to Bletchley Park on 15 August 1939.,wikipedia,The first personnel of the Government Code and Cypher School (GC&CS) moved to Bletchley Park on 15 August 1939.,high
wiki_bletchley_park_012,1,World War II,World War II,Event,"After the United States joined World War II, a number of American cryptographers were posted to Hut 3, and from May 1943 onwards there was close co-operation between British and American intelligence leading to the 1943 BRUSA Agreement which was the forerunner of the Five Eyes partnership.",wikipedia,"After the United States joined World War II, a number of American cryptographers were posted to Hut 3, and from May 1943 onwards there was close co-operation between British and American intelligence leading to the 1943 BRUSA Agreement which was the forerunner of the Five Eyes partnership.",high
wiki_bletchley_park_013,1,Bletchley Park,Bletchley Park,Organization,"In contrast, the Soviet Union was never officially told of Bletchley Park and its activities, a reflection of Churchill's distrust of the Soviets even during the US-UK-USSR alliance imposed by the Nazi threat.",wikipedia,"In contrast, the Soviet Union was never officially told of Bletchley Park and its activities, a reflection of Churchill's distrust of the Soviets even during the US-UK-USSR alliance imposed by the Nazi threat.",high
wiki_bletchley_park_013,2,Bletchley Park,Bletchley Park,Organization,"However Bletchley Park was infiltrated by the Soviet mole John Cairncross, a member of the Cambridge Spy Ring, who leaked Ultra material to Moscow.",wikipedia,"However Bletchley Park was infiltrated by the Soviet mole John Cairncross, a member of the Cambridge Spy Ring, who leaked Ultra material to Moscow.",high
wiki_bletchley_park_014,2,Bletchley Park,Bletchley Park,Organization,"Key GC&CS cryptanalysts who moved from London to Bletchley Park included John Tiltman, Dillwyn ""Dilly"" Knox, Josh Cooper, Oliver Strachey and Nigel de Grey.",wikipedia,"Key GC&CS cryptanalysts who moved from London to Bletchley Park included John Tiltman, Dillwyn ""Dilly"" Knox, Josh Cooper, Oliver Strachey and Nigel de Grey.",high
wiki_bletchley_park_016,1,Alan Turing,Alan Turing,Person,"Denniston recognised, however, that the enemy's use of electromechanical cipher machines meant that formally trained mathematicians would also be needed; Oxford's Peter Twinn joined GC&CS in February 1939; Cambridge's Alan Turing and Gordon Welchman began training in 1938 and reported to Bletchley the day after war was declared, along with John Jeffreys.",wikipedia,"Denniston recognised, however, that the enemy's use of electromechanical cipher machines meant that formally trained mathematicians would also be needed; Oxford's Peter Twinn joined GC&CS in February 1939; Cambridge's Alan Turing and Gordon Welchman began training in 1938 and reported to Bletchley the day after war was declared, along with John Jeffreys.",high
wiki_bletchley_park_024,1,Bletchley Park,Bletchley Park,Organization,16 April 1942: Took lunch in car and went to see the organization for breaking down ciphers [Bletchley Park] – a wonderful set of professors and genii!,wikipedia,16 April 1942: Took lunch in car and went to see the organization for breaking down ciphers [Bletchley Park] – a wonderful set of professors and genii!,high
wiki_bletchley_park_029,1,Bletchley Park,Bletchley Park,Organization,"Despite the high degree of secrecy surrounding Bletchley Park during the Second World War, unique and hitherto unknown amateur film footage of the outstation at nearby Whaddon Hall came to light in 2020, after being anonymously donated to the Bletchley Park Trust.",wikipedia,"Despite the high degree of secrecy surrounding Bletchley Park during the Second World War, unique and hitherto unknown amateur film footage of the outstation at nearby Whaddon Hall came to light in 2020, after being anonymously donated to the Bletchley Park Trust.",high
wiki_bletchley_park_031,2,Bletchley Park,Bletchley Park,Organization,"Royal Air Force names of Bletchley Park and its outstations included RAF Eastcote, RAF Lime Grove and RAF Church Green.",wikipedia,"Royal Air Force names of Bletchley Park and its outstations included RAF Eastcote, RAF Lime Grove and RAF Church Green.",high
wiki_bletchley_park_035,3,Bletchley Park,Bletchley Park,Organization,"Due to the long radio aerials stretching from the wireless room, the radio station was moved from Bletchley Park to nearby Whaddon Hall to avoid drawing attention to the site.",wikipedia,"Due to the long radio aerials stretching from the wireless room, the radio station was moved from Bletchley Park to nearby Whaddon Hall to avoid drawing attention to the site.",high
wiki_bletchley_park_045,2,Alan Turing,Alan Turing,Person,Its pioneering design was developed by Alan Turing (with an important contribution from Gordon Welchman) and the machine was engineered by Harold 'Doc' Keen of the British Tabulating Machine Company.,wikipedia,Its pioneering design was developed by Alan Turing (with an important contribution from Gordon Welchman) and the machine was engineered by Harold 'Doc' Keen of the British Tabulating Machine Company.,high
wiki_bletchley_park_049,1,Bletchley Park,Bletchley Park,Organization,The Lorenz messages were codenamed Tunny at Bletchley Park.,wikipedia,The Lorenz messages were codenamed Tunny at Bletchley Park.,high
wiki_bletchley_park_049,7,Bletchley Park,Bletchley Park,Organization,"The prototype first worked in December 1943, was delivered to Bletchley Park in January and first worked operationally on 5 February 1944.",wikipedia,"The prototype first worked in December 1943, was delivered to Bletchley Park in January and first worked operationally on 5 February 1944.",high
wiki_bletchley_park_049,8,Bletchley Park,Bletchley Park,Organization,"Enhancements were developed for the Mark 2 Colossus, the first of which was working at Bletchley Park on the morning of 1 June in time for D-day.",wikipedia,"Enhancements were developed for the Mark 2 Colossus, the first of which was working at Bletchley Park on the morning of 1 June in time for D-day.",high
wiki_bletchley_park_055,1,World War II,World War II,Event,"On entering World War II in June 1940, the Italians were using book codes for most of their military messages.",wikipedia,"On entering World War II in June 1940, the Italians were using book codes for most of their military messages.",high
wiki_bletchley_park_063,1,Bletchley Park,Bletchley Park,Organization,Until the mid 1970s the thirty year rule meant that there was no official mention of the work done at Bletchley Park.,wikipedia,Until the mid 1970s the thirty year rule meant that there was no official mention of the work done at Bletchley Park.,high
wiki_bletchley_park_063,2,Bletchley Park,Bletchley Park,Organization,"This meant that there were many operations where codes broken by Bletchley Park played an important role, but this was not present in the history of those events.",wikipedia,"This meant that there were many operations where codes broken by Bletchley Park played an important role, but this was not present in the history of those events.",high
wiki_bletchley_park_064,3,Bletchley Park,Bletchley Park,Organization,"That said, occasional mentions of the work performed at Bletchley Park slipped the censor's net and appeared in print.",wikipedia,"That said, occasional mentions of the work performed at Bletchley Park slipped the censor's net and appeared in print.",high
wiki_bletchley_park_066,1,Bletchley Park,Bletchley Park,Organization,Not until July 2009 did the British government fully acknowledge the contribution of the many people working at Bletchley Park.,wikipedia,Not until July 2009 did the British government fully acknowledge the contribution of the many people working at Bletchley Park.,high
wiki_bletchley_park_066,3,Bletchley Park,Bletchley Park,Organization,The gilded medal bears the inscription GC&CS 1939–1945 Bletchley Park and its Outstations.,wikipedia,The gilded medal bears the inscription GC&CS 1939–1945 Bletchley Park and its Outstations.,high
wiki_bletchley_park_068,1,Bletchley Park,Bletchley Park,Organization,"Bletchley Park Trust was set up in 1991 by a group of people who recognised the site's importance, as it was at risk of being sold off for housing.",wikipedia,"Bletchley Park Trust was set up in 1991 by a group of people who recognised the site's importance, as it was at risk of being sold off for housing.",high
wiki_bletchley_park_069,1,Bletchley Park,Bletchley Park,Organization,"The site opened to visitors in 1993, and was formally inaugurated by the Duke of Kent as Chief Patron in July 1994 and Tony Sale became the first director of the Bletchley Park Museums in 1994.",wikipedia,"The site opened to visitors in 1993, and was formally inaugurated by the Duke of Kent as Chief Patron in July 1994 and Tony Sale became the first director of the Bletchley Park Museums in 1994.",high
wiki_bletchley_park_071,2,Bletchley Park,Bletchley Park,Organization,"The Duchess' paternal grandmother, Valerie Middleton, and Valerie's twin sister, Mary (née Glassborow), both worked at Bletchley Park during the war.",wikipedia,"The Duchess' paternal grandmother, Valerie Middleton, and Valerie's twin sister, Mary (née Glassborow), both worked at Bletchley Park during the war.",high
wiki_bletchley_park_071,5,Bletchley Park,Bletchley Park,Organization,A memorial at Bletchley Park commemorates Mary and Valerie Middleton's work as code-breakers.,wikipedia,A memorial at Bletchley Park commemorates Mary and Valerie Middleton's work as code-breakers.,high
wiki_bletchley_park_072,1,Bletchley Park,Bletchley Park,Organization,The Bletchley Park Learning Department offers educational group visits with active learning activities for schools and universities.,wikipedia,The Bletchley Park Learning Department offers educational group visits with active learning activities for schools and universities.,high
wiki_bletchley_park_072,2,Bletchley Park,Bletchley Park,Organization,"Visits can be booked in advance during term time, where students can engage with the history of Bletchley Park and understand its wider relevance for computer history and national security.",wikipedia,"Visits can be booked in advance during term time, where students can engage with the history of Bletchley Park and understand its wider relevance for computer history and national security.",high
wiki_bletchley_park_073,1,Bletchley Park,Bletchley Park,Organization,"In October 2005, American billionaire Sidney Frank donated £500,000 to Bletchley Park Trust to fund a new Science Centre dedicated to Alan Turing.",wikipedia,"In October 2005, American billionaire Sidney Frank donated £500,000 to Bletchley Park Trust to fund a new Science Centre dedicated to Alan Turing.",high
wiki_bletchley_park_073,1,Alan Turing,Alan Turing,Person,"In October 2005, American billionaire Sidney Frank donated £500,000 to Bletchley Park Trust to fund a new Science Centre dedicated to Alan Turing.",wikipedia,"In October 2005, American billionaire Sidney Frank donated £500,000 to Bletchley Park Trust to fund a new Science Centre dedicated to Alan Turing.",high
wiki_bletchley_park_073,5,Bletchley Park,Bletchley Park,Organization,"On 6 November 2008 it was announced that English Heritage would donate £300,000 to help maintain the buildings at Bletchley Park, and that they were in discussions regarding the donation of a further £600,000.",wikipedia,"On 6 November 2008 it was announced that English Heritage would donate £300,000 to help maintain the buildings at Bletchley Park, and that they were in discussions regarding the donation of a further £600,000.",high
wiki_bletchley_park_074,1,Bletchley Park,Bletchley Park,Organization,"In October 2011, the Bletchley Park Trust received a £4.6 million Heritage Lottery Fund grant to be used ""to complete the restoration of the site, and to tell its story to the highest modern standards"" on the condition that £1.7 million of match funding is raised by the Bletchley Park Trust.",wikipedia,"In October 2011, the Bletchley Park Trust received a £4.6 million Heritage Lottery Fund grant to be used ""to complete the restoration of the site, and to tell its story to the highest modern standards"" on the condition that £1.7 million of match funding is raised by the Bletchley Park Trust.",high
wiki_bletchley_park_076,3,Alan Turing,Alan Turing,Person,Leech had led the successful campaign to pardon Alan Turing and implement Turing's Law.,wikipedia,Leech had led the successful campaign to pardon Alan Turing and implement Turing's Law.,high
wiki_bletchley_park_077,1,Bletchley Park,Bletchley Park,Organization,"The National Museum of Computing is housed in Block H, which is rented from the Bletchley Park Trust.",wikipedia,"The National Museum of Computing is housed in Block H, which is rented from the Bletchley Park Trust.",high
wiki_bletchley_park_077,2,World War II,World War II,Event,Its Colossus and Tunny galleries tell an important part of allied breaking of German codes during World War II.,wikipedia,Its Colossus and Tunny galleries tell an important part of allied breaking of German codes during World War II.,high
wiki_bletchley_park_080,1,Bletchley Park,Bletchley Park,Organization,"In April 2020 Bletchley Park Capital Partners, a private company run by Tim Reynolds, Deputy Chairman of the National Museum of Computing, announced plans to sell off the freehold to part of the site containing former Block G for commercial development.",wikipedia,"In April 2020 Bletchley Park Capital Partners, a private company run by Tim Reynolds, Deputy Chairman of the National Museum of Computing, announced plans to sell off the freehold to part of the site containing former Block G for commercial development.",high
wiki_bletchley_park_080,3,Bletchley Park,Bletchley Park,Organization,"Previously, the construction of a National College of Cyber Security for students aged from 16 to 19 years old had been envisaged on the site, to be housed in Block G after renovation with funds supplied by the Bletchley Park Science and Innovation Centre.",wikipedia,"Previously, the construction of a National College of Cyber Security for students aged from 16 to 19 years old had been envisaged on the site, to be housed in Block G after renovation with funds supplied by the Bletchley Park Science and Innovation Centre.",high
wiki_bletchley_park_081,1,Bletchley Park,Bletchley Park,Organization,"The Radio Society of Great Britain's National Radio Centre (including a library, radio station, museum and bookshop) are in a newly constructed building close to the main Bletchley Park entrance.",wikipedia,"The Radio Society of Great Britain's National Radio Centre (including a library, radio station, museum and bookshop) are in a newly constructed building close to the main Bletchley Park entrance.",high
wiki_bletchley_park_082,1,Bletchley Park,Bletchley Park,Organization,A fictionalised version of Bletchley Park is featured in Neal Stephenson's novel Cryptonomicon (1999).,wikipedia,A fictionalised version of Bletchley Park is featured in Neal Stephenson's novel Cryptonomicon (1999).,high
wiki_bletchley_park_083,1,Bletchley Park,Bletchley Park,Organization,Bletchley Park plays a significant role in Connie Willis' novel All Clear (2010).,wikipedia,Bletchley Park plays a significant role in Connie Willis' novel All Clear (2010).,high
wiki_bletchley_park_084,2,Bletchley Park,Bletchley Park,Organization,"Christie was friends with one of the code-breakers at Bletchley Park, and MI5 thought that the character name might have been a joke indicating that she knew what was happening there.",wikipedia,"Christie was friends with one of the code-breakers at Bletchley Park, and MI5 thought that the character name might have been a joke indicating that she knew what was happening there.",high
wiki_bletchley_park_085,1,Bletchley Park,Bletchley Park,Organization,"Bletchley Park is the setting of Kate Quinn's 2021 historical fiction novel, The Rose Code.",wikipedia,"Bletchley Park is the setting of Kate Quinn's 2021 historical fiction novel, The Rose Code.",high
wiki_bletchley_park_085,2,Bletchley Park,Bletchley Park,Organization,Quinn used the likenesses of true veterans of Bletchley Park as inspiration for her story of three women who worked in some of the different areas at Bletchley Park.,wikipedia,Quinn used the likenesses of true veterans of Bletchley Park as inspiration for her story of three women who worked in some of the different areas at Bletchley Park.,high
wiki_bletchley_park_086,1,Bletchley Park,Bletchley Park,Organization,"The film Enigma (2001), which was based upon Robert Harris's book and starred Kate Winslet, Saffron Burrows and Dougray Scott, is set in part in Bletchley Park.",wikipedia,"The film Enigma (2001), which was based upon Robert Harris's book and starred Kate Winslet, Saffron Burrows and Dougray Scott, is set in part in Bletchley Park.",high
wiki_bletchley_park_087,1,Alan Turing,Alan Turing,Person,"The film The Imitation Game (2014), starring Benedict Cumberbatch as Alan Turing, is set in Bletchley Park, and was partially filmed there.",wikipedia,"The film The Imitation Game (2014), starring Benedict Cumberbatch as Alan Turing, is set in Bletchley Park, and was partially filmed there.",high
wiki_bletchley_park_087,1,Bletchley Park,Bletchley Park,Organization,"The film The Imitation Game (2014), starring Benedict Cumberbatch as Alan Turing, is set in Bletchley Park, and was partially filmed there.",wikipedia,"The film The Imitation Game (2014), starring Benedict Cumberbatch as Alan Turing, is set in Bletchley Park, and was partially filmed there.",high
wiki_bletchley_park_088,1,Bletchley Park,Bletchley Park,Organization,The radio show Hut 33 is a situation comedy set in the fictional 33rd Hut of Bletchley Park.,wikipedia,The radio show Hut 33 is a situation comedy set in the fictional 33rd Hut of Bletchley Park.,high
wiki_bletchley_park_089,1,Bletchley Park,Bletchley Park,Organization,"The Big Finish Productions Doctor Who audio Criss-Cross, released in September 2015, features the Sixth Doctor working undercover in Bletchley Park to decode a series of strange alien signals that have hindered his TARDIS, the audio also depicting his first meeting with his new companion Constance Clarke.",wikipedia,"The Big Finish Productions Doctor Who audio Criss-Cross, released in September 2015, features the Sixth Doctor working undercover in Bletchley Park to decode a series of strange alien signals that have hindered his TARDIS, the audio also depicting his first meeting with his new companion Constance Clarke.",high
wiki_bletchley_park_090,1,Bletchley Park,Bletchley Park,Organization,"The Bletchley Park Podcast began in August 2012, with new episodes being released approximately monthly.",wikipedia,"The Bletchley Park Podcast began in August 2012, with new episodes being released approximately monthly.",high
wiki_bletchley_park_090,2,Bletchley Park,Bletchley Park,Organization,"It features stories told by the codebreakers, staff and volunteers, audio from events and reports on the development of Bletchley Park.",wikipedia,"It features stories told by the codebreakers, staff and volunteers, audio from events and reports on the development of Bletchley Park.",high
wiki_bletchley_park_092,1,Bletchley Park,Bletchley Park,Organization,"In the TV series Foyle's War, Adam Wainwright (Samantha Stewart's fiancé, then husband) is a former Bletchley Park codebreaker.",wikipedia,"In the TV series Foyle's War, Adam Wainwright (Samantha Stewart's fiancé, then husband) is a former Bletchley Park codebreaker.",high
wiki_bletchley_park_093,1,Bletchley Park,Bletchley Park,Organization,"The Second World War code-breaking sitcom pilot ""Satsuma & Pumpkin"" was recorded at Bletchley Park in 2003 and featured Bob Monkhouse in his last screen role.",wikipedia,"The Second World War code-breaking sitcom pilot ""Satsuma & Pumpkin"" was recorded at Bletchley Park in 2003 and featured Bob Monkhouse in his last screen role.",high
wiki_bletchley_park_097,1,Bletchley Park,Bletchley Park,Organization,Ian McEwan's television play The Imitation Game (1980) concludes at Bletchley Park.,wikipedia,Ian McEwan's television play The Imitation Game (1980) concludes at Bletchley Park.,high
wiki_bletchley_park_098,1,Bletchley Park,Bletchley Park,Organization,"Bletchley Park was featured in the sixth and final episode of the BBC TV documentary The Secret War (1977), presented and narrated by William Woodard.",wikipedia,"Bletchley Park was featured in the sixth and final episode of the BBC TV documentary The Secret War (1977), presented and narrated by William Woodard.",high
wiki_bletchley_park_099,1,Bletchley Park,Bletchley Park,Organization,"The Agent Carter season 2 episode ""Smoke & Mirrors"" reveals that Agent Peggy Carter worked at Bletchley Park early in the war before joining the Strategic Scientific Reserve.",wikipedia,"The Agent Carter season 2 episode ""Smoke & Mirrors"" reveals that Agent Peggy Carter worked at Bletchley Park early in the war before joining the Strategic Scientific Reserve.",high
wiki_bletchley_park_100,1,World War II,World War II,Event,"A 2012 London Science Museum exhibit, ""Code Breaker: Alan Turing's Life and Legacy"", marking the centenary of his birth, included a short film of statements by half a dozen participants and historians of the World War II Bletchley Park Ultra operations.",wikipedia,"A 2012 London Science Museum exhibit, ""Code Breaker: Alan Turing's Life and Legacy"", marking the centenary of his birth, included a short film of statements by half a dozen participants and historians of the World War II Bletchley Park Ultra operations.",high
